report_year,division,count
2020,D42,6
2020,D43,55
2020,D42,82
2020,D43,4
2020,D42,34
2020,D43,83
2020,D42,44
2020,D43,26
2020,D42,117
2020,D43,41
2020,D42,97
2020,D43,10
2020,D42,41
2020,D42,1
2020,D42,5
2020,D42,1
2020,D42,25
2020,D42,33
2020,D42,16
2020,D42,13
2020,D42,37
2020,D42,18
2020,D42,18
2020,D42,20
2020,D42,1
2020,D42,8
2020,D42,23
2020,D42,9
2020,D42,1
2020,D42,4
2020,D42,1
2020,D42,1
2020,D42,2
2020,D42,14
2020,D42,15
2020,D42,10
2020,D42,9
2020,D42,15
2020,D42,6
2020,D43,71
2020,D43,13
2020,D42,30
2020,D43,105
2020,D43,22
2020,D42,49
2020,D43,155
2020,D43,38
2020,D42,87
2020,D43,33
2020,D43,11
2020,D42,43
2020,D43,29
2020,D43,16
2020,D42,74
2020,D43,99
2020,D43,32
2020,D42,79
2020,D43,7
2020,D43,23
2020,D43,55
2020,D43,4
2020,D43,65
2020,D43,1
2020,D43,4
2020,D43,4
2020,D43,6
2020,D43,23
2020,D43,1
2020,D43,6
2020,D43,9
2020,D43,8
2020,D43,7
2020,D43,3
2020,D43,4
2020,D43,2
2020,D43,9
2020,D43,5
2020,D43,5
2020,D43,170
2020,D43,306
2020,D43,17
2020,D43,159
2020,D43,3
2020,D43,2
2020,D43,1
2020,D42,38
2020,D42,68
2020,D42,76
2020,D42,3
2020,D42,31
2020,D42,81
2020,D42,32
2020,D42,5
2020,D42,8
2020,D42,2
2020,D42,3
2020,D42,4
2020,D42,2
2020,D42,12
2020,D42,7
2020,D42,1
2020,D42,1
2020,D42,3
2020,D42,2
2020,D42,199
2020,D42,172
2020,D41,1
2020,D41,15
2020,D41,17
2020,D41,11
2020,D41,16
2020,D41,6
2020,D41,20
2020,D41,19
2020,D41,13
2020,D41,10
2020,D41,6
2020,D41,2
2020,D41,11
2020,D41,24
2020,D41,5
2020,D41,27
2020,D41,7
2020,D41,6
2020,D41,8
2020,D41,1
2020,D41,15
2020,D41,30
2020,D41,4
2020,D41,14
2020,D41,107
2020,D41,237
2020,D41,13
2020,D41,353
2020,D41,6
2020,D41,51
2020,D41,98
2020,D41,7
2020,D41,111
2020,D41,106
2020,D41,1
2020,D41,7
2020,D41,10
2020,D41,5
2020,D41,16
2020,D41,4
2020,D41,7
2020,D41,18
2020,D41,10
2020,D41,21
2020,D41,1
2020,D41,1
2020,D41,1
2020,D41,1
2020,D42,3
2020,D42,4
2020,D51,449
2020,D51,10
2020,D51,5
2020,D51,15
2020,D52,1
2020,D52,8
2020,D52,122
2020,D51,157
2020,D43,7
2020,D51,10
2020,D52,10
2020,D52,14
2020,D52,354
2020,D51,86
2020,D43,8
2020,D51,24
2020,D52,27
2020,D52,8
2020,D52,7
2020,D51,18
2020,D43,14
2020,D51,42
2020,D52,5
2020,D52,2
2020,D52,1
2020,D51,126
2020,D43,2
2020,D51,26
2020,D52,19
2020,D52,13
2020,D52,11
2020,D51,3
2020,D43,16
2020,D51,12
2020,D52,15
2020,D52,52
2020,D52,18
2020,D51,19
2020,D43,30
2020,D51,5
2020,D52,19
2020,D52,20
2020,D52,2
2020,D52,7
2020,D52,26
2020,D52,34
2020,D52,2
2020,D52,9
2020,D52,6
2020,D52,10
2020,D52,31
2020,D52,1
2020,D52,1
2020,D52,2
2020,D52,12
2020,D52,13
2020,D52,9
2020,D52,17
2020,D52,9
2020,D52,743
2020,D52,6
2020,D52,35
2020,D52,36
2020,D52,224
2020,D52,8
2020,D52,36
2020,D52,19
2020,D52,58
2020,D52,372
2020,D52,11
2020,D52,4
2020,D52,7
2020,D52,12
2020,D52,11
2020,D52,1
2020,D52,17
2020,D52,13
2020,D52,27
2020,D52,17
2020,D52,2
2020,D52,1
2020,D52,2
2020,D52,5
2020,D53,2
2020,D53,1
2020,D43,1
2020,D51,3
2020,D43,3
2020,D52,1
2020,D51,11
2020,D52,23
2020,D51,27
2020,D52,5
2020,D43,17
2020,D51,22
2020,D51,23
2020,D52,27
2020,D51,16
2020,D51,43
2020,D52,1
2020,D51,16
2020,D43,11
2020,D52,13
2020,D51,29
2020,D51,39
2020,D52,12
2020,D51,9
2020,D43,22
2020,D52,4
2020,D51,35
2020,D51,99
2020,D52,35
2020,D51,4
2020,D43,31
2020,D52,25
2020,D51,67
2020,D51,2
2020,D52,266
2020,D51,4
2020,D43,57
2020,D52,20
2020,D51,20
2020,D51,40
2020,D52,11
2020,D51,14
2020,D43,60
2020,D52,56
2020,D51,9
2020,D51,19
2020,D52,36
2020,D51,211
2020,D52,14
2020,D51,3
2020,D51,21
2020,D52,196
2020,D51,690
2020,D52,367
2020,D52,59
2020,D51,15
2020,D51,28
2020,D51,766
2020,D43,90
2020,D52,8
2020,D52,1
2020,D51,5
2020,D51,51
2020,D51,604
2020,D43,12
2020,D52,143
2020,D52,7
2020,D51,4
2020,D51,84
2020,D51,10
2020,D43,7
2020,D52,137
2020,D52,2
2020,D51,10
2020,D51,63
2020,D51,361
2020,D43,56
2020,D52,286
2020,D52,63
2020,D51,26
2020,D51,14
2020,D51,197
2020,D43,2
2020,D52,1438
2020,D52,112
2020,D51,1
2020,D51,3
2020,D51,70
2020,D43,94
2020,D52,88
2020,D52,1
2020,D51,4
2020,D51,1
2020,D51,9
2020,D51,21
2020,D51,76
2020,D51,174
2020,D51,192
2020,D51,699
2020,D51,8
2020,D51,123
2020,D51,133
2020,D51,11
2020,D51,53
2020,D51,15
2020,D51,33
2020,D51,31
2020,D51,84
2020,D51,28
2020,D51,10
2020,D51,7
2020,D51,6
2020,D51,1
2020,D51,5
2020,D51,4
2020,D51,3
2020,D51,1
2020,D52,15
2020,D52,3
2020,D52,6
2020,D52,9
2020,D52,1
2020,D52,9
2020,D52,24
2020,D52,10
2020,D52,1
2020,D43,243
2020,D52,12
2020,D51,5
2020,D52,7
2020,D43,10
2020,D51,474
2020,D52,89
2020,D51,43
2020,D52,3
2020,D43,100
2020,D51,126
2020,D52,105
2020,D51,8
2020,D51,270
2020,D52,4
2020,D43,4
2020,D52,170
2020,D51,18
2020,D51,374
2020,D52,3
2020,D43,6
2020,D52,2
2020,D51,1
2020,D51,686
2020,D52,2
2020,D43,4
2020,D52,106
2020,D51,3
2020,D51,12
2020,D51,4
2020,D51,21
2020,D51,22
2020,D51,1
2020,D51,5
2020,D51,3
2020,D51,1
2020,D51,5
2020,D51,55
2020,D51,171
2020,D51,189
2020,D51,139
2020,D51,5
2020,D51,80
2020,D51,51
2020,D51,5
2020,D51,120
2020,D51,151
2020,D51,271
2020,D51,344
2020,D43,1
2020,D52,6
2020,D51,4
2020,D43,2
2020,D52,24
2020,D43,12
2020,D52,6
2020,D51,204
2020,D43,14
2020,D52,156
2020,D43,8
2020,D52,6
2020,D51,132
2020,D43,11
2020,D52,346
2020,D43,17
2020,D52,2
2020,D51,27
2020,D43,32
2020,D52,1
2020,D43,1
2020,D52,14
2020,D51,142
2020,D51,1
2020,D51,1
2020,D51,1
2020,D51,25
2020,D51,39
2020,D51,42
2020,D51,73
2020,D51,2
2020,D51,37
2020,D51,25
2020,D51,1
2020,D51,37
2020,D51,15
2020,D51,45
2020,D51,64
2020,D51,113
2020,D51,26
2020,D51,12
2020,D52,2
2020,D52,156
2020,D52,1
2020,D43,10
2020,D52,30
2020,D52,2
2020,D43,32
2020,D52,2
2020,D52,12
2020,D43,8
2020,D52,1
2020,D52,109
2020,D43,8
2020,D52,11
2020,D52,108
2020,D43,23
2020,D52,28
2020,D52,6
2020,D43,3
2020,D52,1
2020,D52,76
2020,D43,3
2020,D43,29
2020,D52,28
2020,D52,26
2020,D43,9
2020,D43,92
2020,D52,150
2020,D43,1
2020,D43,7
2020,D52,13
2020,D43,43
2020,D52,23
2020,D52,307
2020,D43,1
2020,D52,50
2020,D52,116
2020,D43,1
2020,D52,1
2020,D52,7
2020,D43,3
2020,D52,1
2020,D52,18
2020,D43,15
2020,D52,1
2020,D52,63
2020,D43,3
2020,D52,17
2020,D52,160
2020,D43,12
2020,D52,2
2020,D52,8
2020,D43,12
2020,D52,9
2020,D52,188
2020,D43,25
2020,D52,76
2020,D43,8
2020,D43,3
2020,D43,30
2020,D43,2
2020,D43,18
2020,D43,7
2020,D43,1
2020,D43,10
2020,D43,1
2020,D43,31
2020,D43,1
2020,D43,4
2020,D43,3
2020,D43,1
2020,D43,21
2020,D43,5
2020,D43,3
2020,D43,9
2020,D43,2
2020,D43,8
2020,D51,9
2020,D43,7
2020,D51,38
2020,D43,5
2020,D51,57
2020,D43,14
2020,D51,166
2020,D43,14
2020,D51,1
2020,D43,5
2020,D51,31
2020,D43,10
2020,D51,36
2020,D43,24
2020,D51,4
2020,D43,52
2020,D43,1
2020,D43,12
2020,D43,6
2020,D43,9
2020,D43,3
2020,D43,12
2020,D43,14
2020,D43,29
2020,D53,1
2020,D53,50
2020,D53,46
2020,D53,168
2020,D53,13
2020,D53,6
2020,D53,12
2020,D53,4
2020,D53,23
2020,D53,7
2020,D53,40
2020,D53,47
2020,D53,57
2020,D53,1
2020,D53,1
2020,D53,50
2020,D53,120
2020,D53,50
2020,D53,55
2020,D53,1
2020,D53,64
2020,D53,25
2020,D53,21
2020,D53,2
2020,D53,2
2020,D53,6
2020,D53,7
2020,D53,3
2020,D53,12
2020,D53,6
2020,D53,4
2020,D53,6
2020,D53,10
2020,D53,5
2020,D53,4
2020,D53,7
2020,D53,3
2020,D53,633
2020,D53,3
2020,D53,31
2020,D53,37
2020,D53,42
2020,D53,4
2020,D53,48
2020,D53,33
2020,D53,96
2020,D53,101
2020,D53,216
2020,D53,2
2020,D53,135
2020,D55,7
2020,D53,1
2020,D55,12
2020,D55,12
2020,D53,3
2020,D55,28
2020,D53,24
2020,D55,3
2020,D53,15
2020,D53,29
2020,D55,17
2020,D55,17
2020,D53,9
2020,D53,347
2020,D53,1
2020,D53,28
2020,D53,24
2020,D53,17
2020,D53,11
2020,D53,20
2020,D53,4
2020,D53,6
2020,D53,6
2020,D53,6
2020,D53,9
2020,D53,31
2020,D53,27
2020,D53,10
2020,D53,34
2020,D53,4
2020,D53,11
2020,D53,7
2020,D53,12
2020,D53,2
2020,D53,2
2020,D53,2
2020,D53,1
2020,D53,3
2020,D53,5
2020,D53,8
2020,D53,6
2020,D53,9
2020,D53,10
2020,D53,5
2020,D53,3
2020,D53,4
2020,D53,119
2020,D53,2
2020,D53,16
2020,D53,15
2020,D53,17
2020,D53,2
2020,D53,17
2020,D53,10
2020,D53,26
2020,D53,39
2020,D53,52
2020,D53,1
2020,D53,66
2020,D53,22
2020,D53,88
2020,D53,104
2020,D53,52
2020,D53,1
2020,D55,1
2020,D53,4
2020,D53,1
2020,D55,18
2020,D53,304
2020,D53,254
2020,D53,1
2020,D53,234
2020,D53,116
2020,D53,160
2020,D53,2
2020,D55,30
2020,D53,2
2020,D53,4
2020,D55,7
2020,D53,7
2020,D53,34
2020,D55,14
2020,D53,2
2020,D53,10
2020,D55,10
2020,D53,1
2020,D53,68
2020,D55,20
2020,D53,1
2020,D53,15
2020,D55,11
2020,D53,23
2020,D53,40
2020,D55,8
2020,D53,10
2020,D53,18
2020,D55,37
2020,D53,3
2020,D53,49
2020,D55,7
2020,D53,5
2020,D53,1
2020,D55,5
2020,D53,7
2020,D53,90
2020,D55,34
2020,D53,4
2020,D53,17
2020,D55,23
2020,D53,3
2020,D53,17
2020,D53,10
2020,D53,2
2020,D53,2
2020,D53,2
2020,D53,1
2020,D53,1
2020,D53,1
2020,D53,1
2020,D53,15
2020,D53,15
2020,D53,2
2020,D53,7
2020,D53,5
2020,D53,1
2020,D53,1
2020,D53,1
2020,D53,1
2020,D53,1
2020,D53,1
2020,D53,2
2020,D55,3
2020,D55,6
2020,D55,2
2020,D55,2
2020,D55,13
2020,D55,3
2020,D55,2
2020,D55,3
2020,D55,9
2020,D55,2
2020,D55,5
2020,D55,18
2020,D55,9
2020,D55,1
2020,D55,7
2020,D55,4
2020,D55,3
2020,D55,7
2020,D55,7
2020,D55,7
2020,D55,16
2020,D55,14
2020,D55,1
2020,D53,4
2020,D53,2
2020,D53,5
2020,D55,17
2020,D55,24
2020,D53,1
2020,D53,2
2020,D53,24
2020,D55,5
2020,D55,9
2020,D53,24
2020,D53,7
2020,D53,24
2020,D55,2
2020,D55,11
2020,D53,1
2020,D53,5
2020,D53,38
2020,D55,2
2020,D55,4
2020,D53,23
2020,D53,11
2020,D53,3
2020,D55,3
2020,D55,7
2020,D53,6
2020,D53,2
2020,D53,67
2020,D55,6
2020,D55,10
2020,D53,14
2020,D53,10
2020,D53,134
2020,D55,6
2020,D55,7
2020,D53,16
2020,D53,13
2020,D53,75
2020,D55,4
2020,D55,6
2020,D53,15
2020,D53,18
2020,D53,82
2020,D55,1
2020,D55,18
2020,D53,31
2020,D53,43
2020,D53,19
2020,D53,1
2020,D53,13
2020,D53,52
2020,D53,16
2020,D53,20
2020,D53,18
2020,D53,9
2020,D53,54
2020,D53,1
2020,D53,1
2020,D53,14
2020,D53,2
2020,D53,3
2020,D53,10
2020,D53,3
2020,D53,9
2020,D53,58
2020,D53,27
2020,D53,28
2020,D53,12
2020,D53,3
2020,D53,5
2020,D53,57
2020,D53,9
2020,D53,2
2020,D53,2
2020,D53,2
2020,D53,1
2020,D53,14
2020,D53,5
2020,D53,10
2020,D53,12
2020,D53,4
2020,D55,2
2020,D55,6
2020,D53,1
2020,D53,87
2020,D55,1
2020,D55,4
2020,D53,9
2020,D53,3
2020,D53,9
2020,D53,2
2020,D53,2
2020,D53,2
2020,D53,3
2020,D53,5
2020,D53,5
2020,D53,5
2020,D53,5
2020,D53,2
2020,D53,9
2020,D53,3
2020,D53,6
2020,D53,7
2020,D53,2
2020,D53,77
2020,D53,1
2020,D53,1
2020,D53,4
2020,D53,3
2020,D53,2
2020,D53,9
2020,D53,6
2020,D53,1
2020,D53,11
2020,D53,14
2020,D55,1
2020,D55,6
2020,D55,12
2020,D55,2
2020,D55,12
2020,D55,21
2020,D55,15
2020,D55,13
2020,D55,6
2020,D55,8
2020,D55,5
2020,D55,11
2020,D55,8
2020,D55,23
2020,D55,9
2020,D55,26
2020,D55,2
2020,D55,16
2020,D55,2
2020,D55,8
2020,D55,6
2020,D55,2
2020,D55,24
2020,D55,68
2020,D53,21
2020,D55,10
2020,D53,36
2020,D55,23
2020,D53,1
2020,D55,11
2020,D55,6
2020,D53,9
2020,D55,7
2020,D53,5
2020,D55,5
2020,D53,10
2020,D53,7
2020,D53,5
2020,D53,6
2020,D53,14
2020,D53,3
2020,D53,17
2020,D53,18
2020,D53,15
2020,D53,23
2020,D53,19
2020,D53,12
2020,D53,24
2020,D53,1
2020,D53,1
2020,D53,2
2020,D53,4
2020,D53,9
2020,D53,7
2020,D53,11
2020,D53,2
2020,D55,3
2020,D55,12
2020,D55,1
2020,D55,7
2020,D55,1
2020,D55,3
2020,D55,2
2020,D55,22
2020,D55,32
2020,D55,39
2020,D55,36
2020,D55,80
2020,D55,57
2020,D55,43
2020,D55,3
2020,D55,48
2020,D55,75
2020,D55,1
2020,D55,22
2020,D55,30
2020,D55,122
2020,D55,44
2020,D55,65
2020,D55,27
2020,D55,34
2020,D55,23
2020,D55,62
2020,D55,44
2020,D55,67
2020,D55,50
2020,D55,146
2020,D55,62
2020,D55,119
2020,D55,7
2020,D55,40
2020,D55,71
2020,D55,28
2020,D55,62
2020,D55,231
2020,D55,94
2020,D55,97
2020,D55,32
2020,D55,66
2020,D55,24
2020,D55,5
2020,D55,6
2020,D55,2
2020,D55,5
2020,D55,5
2020,D55,2
2020,D55,4
2020,D55,2
2020,D55,10
2020,D55,4
2020,D55,7
2020,D55,18
2020,D55,20
2021,D11,7
2021,D11,2
2020,D55,3
2020,D55,8
2020,D55,10
2020,D55,3
2020,D55,4
2020,D55,1
2020,D55,171
2020,D55,102
2020,D55,1
2020,D55,223
2020,D55,124
2020,D55,328
2020,D55,78
2020,D55,238
2020,D55,3
2020,D55,140
2020,D55,149
2020,D55,3
2020,D55,100
2020,D55,214
2021,D11,22
2020,D55,1
2021,D11,1
2021,D11,1
2020,D55,10
2020,D55,1
2021,D11,29
2020,D55,3
2021,D11,4
2021,D11,2
2020,D55,3
2020,D55,2
2021,D11,2
2020,D55,6
2021,D11,8
2021,D11,8
2020,D55,1
2020,D55,1
2021,D11,74
2020,D55,1
2021,D11,2
2021,D11,12
2020,D55,1
2020,D55,1
2021,D11,351
2020,D55,8
2021,D11,6
2021,D11,23
2020,D55,2
2020,D55,5
2020,D55,2
2020,D55,10
2020,D55,8
2020,D55,26
2020,D55,4
2020,D55,20
2020,D55,1
2020,D55,13
2020,D55,15
2020,D55,1
2020,D55,3
2020,D55,6
2020,D55,26
2020,D55,21
2020,D55,6
2020,D55,4
2020,D55,6
2020,D55,6
2020,D55,12
2020,D55,5
2020,D55,6
2020,D55,8
2020,D55,16
2020,D55,14
2020,D55,14
2020,D55,2
2020,D55,8
2020,D55,15
2020,D55,5
2020,D55,5
2020,D55,26
2020,D55,16
2020,D55,10
2020,D55,2
2020,D55,10
2020,D55,7
2020,D55,4
2020,D55,8
2020,D55,1
2020,D55,6
2020,D55,15
2020,D55,11
2020,D55,5
2020,NSA,89
2020,D55,21
2021,D11,236
2021,D11,1
2020,NSA,28
2021,D11,14
2020,D55,8
2020,NSA,2
2021,D11,1
2021,D11,25
2020,D55,4
2020,NSA,17
2021,D11,28
2021,D11,35
2020,D55,2
2020,NSA,27
2021,D11,18
2021,D11,1
2021,D11,44
2020,D55,4
2020,NSA,5
2021,D11,28
2021,D11,46
2021,D11,69
2020,D55,17
2020,NSA,2
2021,D11,11
2021,D11,87
2021,D11,58
2021,D11,47
2021,D11,13
2021,D11,9
2021,D11,1
2021,D11,9
2021,D11,59
2021,D11,31
2021,D11,4
2021,D11,19
2021,D11,1
2021,D11,53
2021,D11,89
2021,D11,65
2021,D11,54
2021,D11,115
2021,D11,22
2021,D11,26
2021,D11,3
2021,D11,4
2021,D11,105
2021,D11,30
2021,D11,13
2021,D11,35
2021,D11,2
2021,D11,5
2021,D11,4
2021,D11,4
2021,D11,6
2021,D11,1
2021,D11,2
2021,D11,1
2021,D11,8
2021,D11,8
2021,D11,257
2021,D11,420
2021,D11,158
2021,D11,431
2021,D11,272
2021,D11,78
2021,D11,5
2020,NSA,1
2021,D11,82
2020,D55,19
2021,D11,1
2020,NSA,1
2021,D11,142
2020,D55,1
2020,D55,33
2020,D55,28
2020,D55,75
2020,D55,67
2020,D55,68
2020,D55,4
2020,D55,18
2020,D55,45
2020,D55,2
2020,D55,19
2020,D55,30
2020,D55,89
2020,D55,82
2020,D55,40
2020,D55,30
2020,D55,142
2020,D55,13
2020,D55,8
2020,D55,4
2020,D55,6
2020,D55,3
2020,D55,8
2020,D55,9
2020,D55,6
2020,D55,4
2020,D55,5
2020,D55,1
2020,D55,3
2020,D55,7
2020,D55,15
2020,D55,4
2020,D55,3
2020,D55,4
2020,D55,3
2020,D55,1
2020,D55,1
2020,D55,1
2021,D11,5
2020,NSA,1
2021,D11,20
2021,D11,20
2020,NSA,1
2021,D11,4
2020,NSA,184
2021,D11,7
2020,NSA,2
2021,D11,6
2020,NSA,1
2021,D11,14
2020,NSA,153
2021,D11,10
2020,NSA,1
2021,D11,8
2020,NSA,13
2021,D11,21
2021,D11,29
2020,NSA,1
2021,D11,23
2020,NSA,201
2021,D11,2
2021,D11,2
2020,NSA,1
2021,D11,3
2021,D11,7
2020,NSA,1
2021,D11,22
2021,D11,81
2020,NSA,243
2021,D11,2
2021,D11,22
2020,NSA,1
2021,D11,9
2021,D11,14
2020,NSA,1
2021,D11,5
2021,D11,54
2020,NSA,1
2021,D11,7
2021,D11,1
2020,NSA,69
2021,D11,9
2021,D11,4
2020,NSA,17
2021,D11,18
2021,D11,11
2020,NSA,1
2021,D11,21
2021,D11,13
2021,D11,10
2021,D11,30
2021,D11,2
2021,D11,9
2021,D11,1
2021,D11,17
2021,D11,3
2021,D11,3
2021,D11,10
2021,D11,1
2021,D11,2
2021,D11,8
2021,D11,10
2021,D11,4
2021,D11,10
2021,D11,1
2021,D11,11
2021,D11,2
2021,D11,1
2021,D11,4
2021,D11,10
2021,D11,20
2021,D11,15
2021,D11,7
2020,D55,652
2020,NSA,45
2021,D11,2
2020,D55,132
2020,NSA,1
2021,D11,8
2020,D55,230
2020,NSA,1
2021,D11,1
2020,D55,34
2020,NSA,128
2021,D11,28
2020,D55,162
2020,NSA,1
2021,D11,7
2020,D55,68
2020,NSA,1
2021,D11,1
2020,D55,1
2020,NSA,81
2021,D11,2
2021,D11,4
2021,D11,10
2021,D11,10
2021,D11,6
2021,D11,16
2021,D11,2
2021,D11,2
2021,D11,12
2021,D11,2
2021,D11,5
2021,D11,1
2020,NSA,1
2020,NSA,202
2020,D55,52
2020,NSA,58
2020,D55,55
2020,NSA,11
2020,D55,4
2021,D11,3
2020,D55,55
2021,D11,4
2020,D55,55
2021,D11,4
2020,D55,130
2020,D55,108
2021,D11,5
2020,D55,111
2021,D11,14
2020,D55,4
2021,D11,2
2020,D55,35
2020,D55,101
2020,D55,2
2020,D55,25
2020,D55,66
2020,D55,179
2020,D55,100
2020,D55,80
2020,D55,57
2020,D55,64
2020,D55,28
2020,D55,2
2020,D55,1
2020,D55,2
2020,D55,2
2020,D55,3
2020,D55,1
2020,D55,17
2020,D55,2
2020,D55,13
2020,D55,16
2020,D55,23
2020,D55,18
2020,D55,16
2020,D55,1
2020,D55,1
2020,D55,6
2020,D55,31
2020,D55,9
2020,D55,9
2020,D55,42
2020,D55,15
2020,D55,11
2020,D55,10
2021,D13,6
2021,D13,2
2021,D13,5
2021,D13,5
2021,D13,16
2021,D13,8
2021,D13,7
2021,D13,5
2021,D13,2
2021,D13,5
2021,D13,2
2021,D13,5
2021,D13,2
2021,D13,4
2021,D13,6
2021,D13,2
2021,D13,42
2021,D13,16
2021,D13,12
2021,D13,36
2021,D13,14
2021,D13,14
2021,D13,25
2021,D13,27
2021,D13,11
2021,D13,1
2021,D12,4
2021,D13,49
2021,D13,54
2021,D13,29
2021,D13,1
2021,D13,48
2021,D13,40
2021,D13,27
2021,D13,81
2021,D13,13
2021,D13,25
2021,D13,28
2021,D13,47
2021,D13,15
2021,D13,6
2021,D13,94
2021,D13,65
2021,D13,61
2021,D13,3
2021,D13,5
2021,D13,2
2021,D13,4
2021,D13,3
2021,D13,1
2021,D13,2
2021,D13,6
2021,D11,15
2021,D13,2
2021,D12,17
2021,D12,27
2021,D13,3
2021,D13,8
2021,D13,2
2021,D13,5
2021,D13,109
2021,D13,49
2021,D13,305
2021,D13,72
2021,D13,3
2021,D13,51
2021,D12,185
2021,D13,2
2021,D12,10
2021,D12,5
2021,D11,3
2021,D13,39
2021,D12,28
2021,D13,5
2021,D12,1
2021,D12,31
2021,D11,1
2021,D13,148
2021,D12,50
2021,D12,126
2021,D12,28
2021,D12,66
2021,D12,27
2021,D12,87
2021,D12,17
2021,D12,106
2021,D12,49
2021,D12,173
2021,D12,26
2021,D12,1
2021,D12,1
2021,D12,1
2021,D12,2
2021,D12,13
2021,D12,24
2021,D12,1
2021,D12,10
2021,D12,5
2021,D12,27
2021,D12,2
2021,D12,4
2021,D12,24
2021,D12,6
2021,D12,35
2021,D12,11
2021,D12,2
2021,D12,10
2021,D12,9
2021,D12,1
2021,D12,5
2021,D12,1
2021,D12,9
2021,D12,3
2021,D12,12
2021,D12,5
2021,D12,20
2021,D12,2
2021,D12,9
2021,D12,14
2021,D12,2
2021,D12,5
2021,D12,7
2021,D12,14
2021,D12,2
2021,D12,2
2021,D12,16
2021,D12,10
2021,D13,93
2021,D11,1
2021,D12,6
2021,D12,17
2021,D13,23
2021,D11,13
2021,D13,2
2021,D12,18
2021,D11,7
2021,D13,2
2021,D13,1
2021,D12,1
2021,D12,7
2021,D11,1
2021,D13,160
2021,D13,3
2021,D12,16
2021,D12,11
2021,D11,8
2021,D13,242
2021,D13,1
2021,D12,3
2021,D12,3
2021,D11,5
2021,D13,140
2021,D13,11
2021,D12,18
2021,D12,8
2021,D11,10
2021,D13,63
2021,D13,1
2021,D12,50
2021,D12,9
2021,D11,30
2021,D13,59
2021,D13,2
2021,D12,9
2021,D12,20
2021,D11,10
2021,D13,31
2021,D13,28
2021,D12,24
2021,D12,5
2021,D11,9
2021,D13,100
2021,D13,9
2021,D12,12
2021,D12,21
2021,D11,2
2021,D13,18
2021,D13,10
2021,D13,16
2021,D13,45
2021,D13,12
2021,D13,98
2021,D13,55
2021,D13,51
2021,D13,13
2021,D13,8
2021,D13,5
2021,D13,18
2021,D13,4
2021,D13,6
2021,D13,11
2021,D13,2
2021,D13,23
2021,D13,20
2021,D13,6
2021,D13,11
2021,D13,2
2021,D13,1
2021,D13,2
2021,D13,1
2021,D13,1
2021,D13,3
2021,D13,11
2021,D13,2
2021,D12,26
2021,D12,23
2021,D12,4
2021,D12,42
2021,D12,16
2021,D12,46
2021,D12,60
2021,D12,71
2021,D13,3
2021,D12,10
2021,D12,1
2021,D13,22
2021,D12,3
2021,D12,20
2021,D13,22
2021,D12,7
2021,D12,35
2021,D13,19
2021,D11,1
2021,D12,1
2021,D12,20
2021,D13,39
2021,D11,9
2021,D12,41
2021,D13,34
2021,D12,6
2021,D11,3
2021,D12,25
2021,D13,8
2021,D12,2
2021,D11,15
2021,D12,15
2021,D13,30
2021,D12,5
2021,D11,1
2021,D12,72
2021,D13,13
2021,D12,1
2021,D11,3
2021,D12,22
2021,D13,32
2021,D11,3
2021,D12,98
2021,D13,12
2021,D12,16
2021,D13,2
2021,D12,4
2021,D13,1
2021,D12,17
2021,D13,7
2021,D12,6
2021,D13,2
2021,D12,5
2021,D13,9
2021,D12,1
2021,D13,8
2021,D12,8
2021,D13,2
2021,D12,5
2021,D13,8
2021,D12,10
2021,D13,4
2021,D12,2
2021,D13,9
2021,D12,15
2021,D13,17
2021,D12,3
2021,D13,4
2021,D12,2
2021,D13,2
2021,D12,2
2021,D13,14
2021,D12,1
2021,D11,31
2021,D13,3
2021,D12,1
2021,D12,9
2021,D11,37
2021,D13,1
2021,D12,3
2021,D11,52
2021,D13,3
2021,D12,1
2021,D12,1
2021,D12,4
2021,D12,1
2021,D12,2
2021,D12,1
2021,D13,2
2021,D13,8
2021,D13,15
2021,D13,19
2021,D13,5
2021,D13,4
2021,D13,1
2021,D13,5
2021,D13,6
2021,D12,1
2021,D12,15
2021,D12,2
2021,D12,3
2021,D12,13
2021,D12,4
2021,D12,16
2021,D12,3
2021,D12,1
2021,D12,9
2021,D12,3
2021,D12,13
2021,D12,2
2021,D12,3
2021,D12,3
2021,D12,2
2021,D12,8
2021,D12,4
2021,D12,4
2021,D12,10
2021,D12,1
2021,D12,4
2021,D12,2
2021,D11,2
2021,D11,66
2021,D11,106
2021,D11,8
2021,D11,22
2021,D11,17
2021,D11,7
2021,D11,118
2021,D11,21
2021,D11,12
2021,D11,77
2021,D11,1
2021,D11,1
2021,D11,10
2021,D11,4
2021,D11,8
2021,D11,9
2021,D11,2
2021,D11,10
2021,D11,3
2021,D11,3
2021,D11,6
2021,D11,1
2021,D12,2
2021,D12,8
2021,D12,6
2021,D12,1
2021,D12,2
2021,D12,1
2021,D12,3
2021,D12,3
2021,D12,1
2021,D12,6
2021,D12,2
2021,D12,4
2021,D12,23
2021,D12,59
2021,D12,19
2021,D12,26
2021,D12,24
2021,D12,33
2021,D12,34
2021,D12,68
2021,D12,27
2021,D12,53
2021,D12,10
2021,D12,32
2021,D12,78
2021,D12,20
2021,D12,42
2021,D12,25
2021,D12,56
2021,D12,1
2021,D12,16
2021,D12,85
2021,D12,26
2021,D12,107
2021,D12,23
2021,D12,5
2021,D12,1
2021,D12,1
2021,D12,3
2021,D12,3
2021,D12,1
